date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,487.4958444559829,0.7541555440171237,0.5687505845717638
2025-08-19,2025-10-17,P,6411.37,5000.0,0.1616438356164383,7.75,7.976898175531663,0.22689817553166325,0.051482782059597464
2025-08-19,2025-10-17,P,6411.37,5000.0,0.1616438356164383,7.75,8.007972110266412,0.25797211026641165,0.06654960967530565
2025-08-19,2025-10-17,P,6411.37,5100.0,0.1616438356164383,8.65,8.927216935000956,0.2772169350009559,0.07684922905132421
2025-08-19,2025-10-17,P,6411.37,5100.0,0.1616438356164383,8.65,8.963513581454606,0.3135135814546057,0.0982907657564937
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.649446957947944,0.8494469579479436,0.7215601343670154
2025-08-19,2025-10-17,P,6411.37,5540.0,0.1616438356164383,16.8,17.707443890349225,0.9074438903492243,0.823454414132135
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.831737026778697,0.9817370267786956,0.9638075897482732
2025-08-19,2025-10-17,P,6411.37,5650.0,0.1616438356164383,20.85,21.907446140006986,1.0574461400069843,1.1181923390156707
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.120302883616464,0.5796971163835352,0.3360487467433859
2025-08-19,2025-10-17,P,6411.37,5750.0,0.1616438356164383,25.7,25.212262657191246,0.487737342808753,0.23788771557014307
2025-08-19,2025-10-17,P,6411.37,5800.0,0.1616438356164383,28.6,28.920468428714614,0.32046842871461223,0.1027000138028125
2025-08-19,2025-10-17,P,6411.37,5800.0,0.1616438356164383,28.6,29.02289653503922,0.422896535039218,0.1788414793481765
2025-08-19,2025-10-17,P,6411.37,6000.0,0.1616438356164383,44.5,45.83549012169861,1.3354901216986121,1.7835338651545738
2025-08-19,2025-10-17,P,6411.37,6000.0,0.1616438356164383,44.5,46.0126594633018,1.5126594633018016,2.2881386519164946
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,62.45,62.38754885095914,0.0624511490408608,0.0039001460165238085
2025-08-19,2025-10-17,P,6411.37,6150.0,0.1616438356164383,62.45,62.63898097197419,0.18898097197418906,0.03571380776830923
2025-08-19,2025-10-17,P,6411.37,6300.0,0.1616438356164383,89.35,85.4041452134746,3.9458547865253877,15.569769996345313
2025-08-19,2025-10-17,P,6411.37,6300.0,0.1616438356164383,89.35,85.75130068454995,3.598699315450048,12.950636763020645
2025-08-19,2025-09-26,P,6411.37,5100.0,0.1041095890410958,4.300000000000001,4.253797600776847,0.04620239922315328,0.0021346616939756347
2025-08-19,2025-09-26,P,6411.37,5100.0,0.1041095890410958,4.300000000000001,4.262904743708972,0.03709525629102828,0.001376058039297073
2025-08-19,2025-09-30,P,6411.37,5350.0,0.1150684931506849,6.75,7.055573799504883,0.3055737995048826,0.0933753469438502
2025-08-19,2025-09-30,P,6411.37,5350.0,0.1150684931506849,6.75,7.0749764818261465,0.32497648182614647,0.10560971374009971
2025-08-19,2025-09-30,P,6411.37,5700.0,0.1150684931506849,12.85,13.449791528892087,0.5997915288920872,0.35974987813070747
2025-08-19,2025-09-30,P,6411.37,5700.0,0.1150684931506849,12.85,13.493406522187522,0.6434065221875223,0.41397195279344257
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.384006767427822,1.115993232572178,1.2454408951468994
2025-08-19,2025-09-30,P,6411.37,5750.0,0.1150684931506849,14.5,13.429404372507037,1.0705956274929633,1.1461749976070519
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.777427057758185,0.027427057758185214,0.0007522434972708277
2025-08-19,2025-09-30,P,6411.37,5850.0,0.1150684931506849,18.75,18.83939854988039,0.08939854988038931,0.007992100720716456
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.220285782288126,0.12971421771187508,0.016825778276603726
2025-08-19,2025-09-30,P,6411.37,6000.0,0.1150684931506849,28.35,28.319662550035183,0.030337449964818575,0.0009203608703678705
2025-08-19,2025-10-03,P,6411.37,5300.0,0.1232876712328767,7.35,7.802226398116548,0.4522263981165482,0.20450871515346675
2025-08-19,2025-10-03,P,6411.37,5300.0,0.1232876712328767,7.35,7.8227491180217825,0.4727491180217829,0.22349172859037358
2025-08-19,2025-10-03,P,6411.37,5350.0,0.1232876712328767,7.85,8.157136775263641,0.3071367752636416,0.09433299871934868
2025-08-19,2025-10-03,P,6411.37,5350.0,0.1232876712328767,7.85,8.179739418380972,0.32973941838097254,0.10872808403422204
