strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
140.0,0.1561643835616438,22.875,11.17454533987948,11.629473051729558,-11.70045466012052,-11.245526948270442,11.70045466012052,11.245526948270442,-51.14952856883288,-49.160773544351656
115.0,0.1013698630136986,31.15,20.920345357368575,21.277865183358323,-10.229654642631424,-9.872134816641676,10.229654642631424,9.872134816641676,-32.839982801384984,-31.692246602380987
145.0,0.084931506849315,3.625,5.706446200778252,5.763915809310977,2.0814462007782524,2.1389158093109772,2.0814462007782524,2.1389158093109772,57.41920553871041,59.004574049957995
125.0,0.1616438356164383,36.8,17.924438012615397,18.82693748471969,-18.8755619873846,-17.973062515280308,18.8755619873846,17.973062515280308,-51.292288009197286,-48.83984379152258
115.0,0.1205479452054794,22.925,21.82788460435995,22.40686309339626,-1.0971153956400492,-0.5181369066037398,1.0971153956400492,0.5181369066037398,-4.7856723910143915,-2.2601391782060625
150.0,0.0876712328767123,7.425,4.608565258461901,4.6592581887757145,-2.8164347415380986,-2.7657418112242853,2.8164347415380986,2.7657418112242853,-37.93178103081614,-37.249047962616636
120.0,0.1424657534246575,43.45,19.754988087027115,20.51988388707435,-23.695011912972888,-22.930116112925653,23.695011912972888,22.930116112925653,-54.533974483251754,-52.77356988015109
152.5,0.0986301369863013,13.625,4.64165600093262,4.704668746689785,-8.98334399906738,-8.920331253310215,8.98334399906738,8.920331253310215,-65.93279999315507,-65.47032112521258
146.0,0.0821917808219178,3.425,5.270637393531629,5.332541944285639,1.8456373935316295,1.9075419442856392,1.8456373935316295,1.9075419442856392,53.887223168806706,55.69465530760991
140.0,0.0958904109589041,12.975,7.9184510847838965,8.016672314880719,-5.056548915216103,-4.958327685119281,5.056548915216103,4.958327685119281,-38.971475261781144,-38.21447156161295
145.0,0.1068493150684931,10.525,6.976871981722944,7.083145395989108,-3.5481280182770565,-3.441854604010892,3.5481280182770565,3.441854604010892,-33.711430102394836,-32.7017064514099
150.0,0.1452054794520547,18.625,7.547061668382632,7.775317368881098,-11.077938331617368,-10.849682631118903,11.077938331617368,10.849682631118903,-59.47886352546238,-58.253329563054514
130.0,0.084931506849315,9.075,11.272420988545385,11.385089063200759,2.1974209885453853,2.31008906320076,2.1974209885453853,2.31008906320076,24.214005383420226,25.455526867226002
155.0,0.1616438356164383,11.85,7.0432346214494785,7.303938222202372,-4.806765378550521,-4.546061777797628,4.806765378550521,4.546061777797628,-40.563420916038154,-38.36339052993779
155.0,0.1561643835616438,14.375,6.804321464939676,7.035621497796578,-7.570678535060324,-7.339378502203422,7.570678535060324,7.339378502203422,-52.665589809115296,-51.05654610228467
155.0,0.1534246575342465,16.775,6.6839100034390455,6.9013853781684,-10.091089996560953,-9.8736146218316,10.091089996560953,9.8736146218316,-60.155529040601806,-58.85910355786349
105.0,0.1232876712328767,29.75,29.137497787852098,29.99921554310758,-0.612502212147902,0.24921554310758154,0.612502212147902,0.24921554310758154,-2.058830965203032,0.8376993045632993
130.0,0.1205479452054794,13.875,13.400526654456392,13.716135765995695,-0.47447334554360765,-0.15886423400430516,0.47447334554360765,0.15886423400430516,-3.419627715629605,-1.1449674522832805
140.0,0.1589041095890411,22.675,11.307477603876833,11.787695386237154,-11.367522396123167,-10.887304613762847,11.367522396123167,10.887304613762847,-50.13240307000294,-48.014573820343315
138.0,0.1178082191780822,15.175,9.906554466221259,10.109190504648195,-5.268445533778742,-5.065809495351806,5.268445533778742,5.065809495351806,-34.71792773495052,-33.3825996398801
130.0,0.1452054794520547,32.5,14.696628242939056,15.248202887357209,-17.803371757060944,-17.25179711264279,17.803371757060944,17.25179711264279,-54.77960540634137,-53.082452654285504
